0.025314803,-0.931082607
0.003715496,-0.927005451
0.013704384,-0.95052788
0.023453554,-0.909708892
5.51E-17,-0.9
0.02932717,-0.970748506
0.038919943,-0.946091057
0.051505288,-0.962860904
0.049564501,-0.986349641
5.33E-17,-0.870756509
0.025079931,-0.882667159
0.026531052,-0.853876524
5.13E-17,-0.837273482
0.04678064,-0.922079756
0.042281508,-0.897237973
0.073080108,-0.99630846
0.071576527,-0.970121971
0.068189723,-0.940956715
0.091505405,-0.979037581
0.1,-1
0.028018274,-0.82045989
4.92E-17,-0.803817281
4.74E-17,-0.77463127
0.02821004,-0.785601032
0.019249373,-0.762934303
0.003659528,-0.747826167
0.05326745,-0.871952789
0.055874936,-0.837987722
0.076059791,-0.90095302
0.095614133,-0.955218522
0.09516753,-0.92847551
0.117447011,-0.97391537
0.132585407,-1
0.056597826,-0.8031416
0.055996825,-0.774090649
0.03695766,-0.762203414
0.027419637,-0.744409632
0.014407391,-0.722921452
0.085287567,-0.858609003
0.088976467,-0.818966251
0.108177597,-0.908682161
0.108678951,-0.879805288
0.127249785,-0.936266552
0.152966576,-0.969421561
0.174258833,-1
0.083440412,-0.784075208
0.075116045,-0.759529662
0.053130399,-0.745306321
0.036712778,-0.726099254
0.031452828,-0.701821345
0.126062304,-0.842910228
0.122840907,-0.789763062
0.145456164,-0.890619015
0.167761254,-0.851561285
0.1735381,-0.92676352
0.19726484,-0.96234406
0.223927136,-1
0.101071734,-0.758957865
0.081940855,-0.735218264
0.057153637,-0.716037519
0.128775403,-0.754145425
0.053478106,-0.686111705
0.163375449,-0.811080445
0.159296362,-0.76807551
0.208541974,-0.831587124
0.195314864,-0.881653402
0.224234833,-0.920780078
0.249557406,-0.96114743
0.275730267,-1
0.111298621,-0.727208775
0.085199803,-0.703189804
0.147407301,-0.729730389
0.082475521,-0.666409094
0.198673499,-0.785220821
0.188311639,-0.742612098
0.232847671,-0.799104884
0.250382627,-0.824448021
0.276582392,-0.066937759
0.263650359,-0.049564501
0.25369154,-0.073080108
0.250780263,-0.868721252
0.299302115,-0.965143172
0.32545495,-1
0.276885243,-0.918617271
0.342608545,-0.96941974
0.367265223,-1
0.377631784,-0.970875361
0.124828212,-0.688189526
0.170398197,-0.699458234
0.114410574,-0.633481837
0.215720524,-0.712093438
0.199935837,-0.676132641
0.286654289,-0.831774916
0.238283792,-0.760033515
0.268356464,-0.794234937
0.287670495,-0.051865342
0.279251494,-0.02932717
0.299094147,-0.036993439
0.29947212,-0.013704384
0.25,-0.1
0.276296028,-0.087964284
0.296507814,-0.073485039
0.312849334,-0.872364637
0.320826562,-0.828735073
0.328189607,-0.924540721
0.366967802,-0.938334211
0.393393807,-0.950963433
0.409374338,-0.973492303
0.4,-1
0.16621979,-0.647944239
0.144145787,-0.590223087
0.208941404,-0.645996677
0.238399269,-0.675170619
0.258042536,-0.719212953
0.303842495,-0.795490328
0.282487506,-0.758676072
0.310815421,-0.055060313
0.319393456,-0.031691016
0.322994549,-0.003715496
0.340334721,-0.022638465
0.35,2.14E-17
0.249574412,-0.134995019
0.28129325,-0.117891302
0.304297219,-0.100201649
0.323743533,-0.080830178
0.342046483,-0.801533248
0.355210087,-0.844470276
0.367683569,-0.893613929
0.39636427,-0.923835829
0.416727623,-0.948356694
0.423793109,-0.92507563
0.431628959,-0.96934485
0.430255795,-0.995313099
0.199133438,-0.601954496
0.168669293,-0.542867765
0.238447005,-0.629041645
0.267314157,-0.655932657
0.279391402,-0.687815778
0.2990755,-0.722746133
0.327218519,-0.760293748
0.227299531,-0.543499278
0.18874426,-0.493450735
0.241021889,-0.484878011
0.205205572,-0.442710194
0.254170299,-0.431150606
0.218611112,-0.391075396
0.247723895,-0.180779586
0.291946482,-0.164871447
0.265739135,-0.377038682
0.22934312,-0.338817887
0.274450748,-0.323972358
0.237667526,-0.286122239
0.243768992,-0.233122761
0.293964298,-0.222784243
0.282887775,-0.271997918
0.342406036,-0.053849122
0.367310019,-0.027377532
0.38463977,2.36E-17
0.316644477,-0.132917941
0.331298209,-0.108121151
0.357206616,-0.093404973
0.362372696,-0.775295148
0.381987172,-0.805071649
0.396021862,-0.848627943
0.415912476,-0.890750713
0.448723287,-0.912837836
0.446099055,-0.948598765
0.458097002,-0.981392496
0.246849191,-0.593644149
0.278480044,-0.627470384
0.301853067,-0.660164859
0.312951338,-0.692611166
0.339802633,-0.717210897
0.362064973,-0.74541678
0.271110119,-0.563787273
0.275568529,-0.523912517
0.295143508,-0.47454516
0.30311203,-0.415929213
0.333766256,-0.159391238
0.329717298,-0.194528705
0.314814713,-0.361288066
0.338994215,-0.226953953
0.319786848,-0.308060741
0.326271438,-0.26100109
0.382162103,-0.067663243
0.406619823,-0.033273189
0.430156566,2.63E-17
0.356431252,-0.134304423
0.390262694,-0.109502061
0.451103823,-0.03407397
0.475599652,2.91E-17
0.486686585,-0.031326786
0.510102051,3.12E-17
0.518926885,-0.028790779
0.537830353,-0.003921171
0.398546335,-0.764160315
0.42033713,-0.807618889
0.433891905,-0.85129847
0.44706955,-0.882782678
0.46510406,-0.89445642
0.468954474,-0.93464706
0.474785263,-0.914225097
0.48,-0.96
0.293437413,-0.59485967
0.322217442,-0.631419
0.346788602,-0.671457852
0.386419095,-0.713184412
0.306486677,-0.558853511
0.316192934,-0.52247424
0.339255696,-0.490644191
0.341124952,-0.450662326
0.360280127,-0.400790225
0.365714453,-0.175406419
0.366110748,-0.210036916
0.369457291,-0.341025263
0.366277284,-0.249042694
0.365114729,-0.28782884
0.426740847,-0.07815014
0.402533073,-0.155709951
0.426304085,-0.121231772
0.478807266,-0.07024793
0.506018184,-0.051679914
0.541919603,-0.033582104
0.5264228,-0.050582167
0.562380256,-0.014753362
0.560874606,-0.039846212
0.430604742,-0.730239933
0.444717102,-0.774207145
0.458039146,-0.820804079
0.472220526,-0.865354993
0.493384573,-0.897820738
0.499908696,-0.935528434
0.336650201,-0.594522603
0.364378999,-0.632052568
0.394857089,-0.665575121
0.422187451,-0.692703389
0.350923336,-0.55785421
0.365091534,-0.520843134
0.375417869,-0.481745024
0.384709173,-0.445937551
0.403128086,-0.41370496
0.405614646,-0.376984197
0.415563407,-0.341921057
0.400785105,-0.19839383
0.394032393,-0.229701521
0.406792936,-0.30449202
0.404451701,-0.262998865
0.431811927,-0.186454222
0.459890915,-0.10912307
0.452321576,-0.153403623
0.494657717,-0.102178239
0.518695683,-0.07758007
0.546553646,-0.06127797
0.571397922,-0.058602633
0.583170717,-0.031728702
0.477739986,-0.737743193
0.454016,-0.699443251
0.482060252,-0.789774752
0.495007958,-0.836570225
0.503996071,-0.87323796
0.51369544,-0.767246612
0.527686632,-0.907006093
0.382182902,-0.594001163
0.404328472,-0.628977927
0.445039914,-0.65507458
0.400479867,-0.557523812
0.409374665,-0.51459219
0.418509294,-0.475604531
0.42785092,-0.440251361
0.43869893,-0.40095343
0.446569606,-0.363421679
0.449382557,-0.323682129
0.43329014,-0.226805945
0.452076222,-0.277295588
0.467333422,-0.19608541
0.490702499,-0.132554351
0.494833653,-0.168582555
0.521583491,-0.11395336
0.555144553,-0.087337657
0.5841598,-0.077951842
0.598694033,-0.053616159
0.519166495,-0.725683573
0.491354181,-0.684586232
0.522447598,-0.809671027
0.531248936,-0.860655412
0.541803957,-0.753788161
0.54408806,-0.784002049
0.564551754,-0.876636237
0.435078719,-0.598284948
0.483240301,-0.628796081
0.469576436,-0.425191084
0.44438005,-0.547535223
0.452369377,-0.504301416
0.46058483,-0.465321827
0.479453885,-0.386167297
0.491170237,-0.342602225
0.482667875,-0.306155928
0.482337203,-0.23627335
0.500685954,-0.272905635
0.508699557,-0.204159958
0.522926463,-0.146980205
0.525183613,-0.175921924
0.554667131,-0.126916234
0.586419147,-0.103352352
0.608081641,-0.08
0.532424842,-0.690769711
0.560556874,-0.721760751
0.527625036,-0.65478551
0.565849901,-0.819645452
0.576643405,-0.769658994
0.606987981,-0.849648233
0.481769672,-0.579900155
0.520704411,-0.608306985
0.508555614,-0.409137247
0.502401031,-0.449130693
0.487027936,-0.534064953
0.494644079,-0.490676596
0.521692767,-0.372913962
0.539493946,-0.39719925
0.539016301,-0.338881207
0.519408671,-0.306993371
0.53753697,-0.276818774
0.531937924,-0.240387563
0.548440788,-0.199694212
0.554897735,-0.16211578
0.589814025,-0.141467128
0.616220547,-0.112753409
0.562083161,-0.678483335
0.600643565,-0.735489413
0.589589462,-0.697420334
0.557953011,-0.633289084
0.614350024,-0.787083669
0.652503067,-0.828187339
0.520661857,-0.564431523
0.55297659,-0.588639556
0.543187612,-0.430782035
0.537048497,-0.473376811
0.528432805,-0.517863878
0.578637987,-0.40377817
0.560965091,-0.369456603
0.575638146,-0.337487405
0.565046127,-0.303040523
0.571849878,-0.262018595
0.573623468,-0.226717352
0.59578973,-0.189529657
0.630889856,-0.154135336
0.636139349,-0.740800074
0.598185461,-0.655125377
0.626478251,-0.696242793
0.587319023,-0.613536438
0.669651581,-0.766391776
0.700352414,-0.812610843
0.563379945,-0.545065554
0.586272496,-0.574989268
0.576959461,-0.45131281
0.571880935,-0.500212498
0.61372579,-0.431676992
0.622035357,-0.395347277
0.605847338,-0.360699517
0.608860829,-0.317297739
0.603846019,-0.282832234
0.618907041,-0.2421416
0.653592911,-0.200005322
0.617226108,-0.624071816
0.662860871,-0.715057469
0.635774567,-0.652225505
0.658060395,-0.678767484
0.618308014,-0.585469953
0.69535546,-0.725893607
0.725983338,-0.755112301
0.74977878,-0.803165237
0.614723801,-0.536218483
0.610994347,-0.477366274
0.64060056,-0.453574435
0.656689489,-0.412190834
0.654048149,-0.368808136
0.642752539,-0.334204107
0.652327339,-0.291053344
0.682660193,-0.243506565
0.645737099,-0.613991243
0.691397352,-0.68227308
0.668960086,-0.645154315
0.650584204,-0.572407427
0.657941518,-0.537138287
0.726182002,-0.706251909
0.724979307,-0.667194388
0.757698931,-0.719618498
0.892158964,-0.787991517
0.88,-0.808081641
0.909439947,-0.809655491
0.865924466,-0.780333226
0.845884413,-0.802640439
0.8,-0.8
0.78316847,-0.754339026
0.830507624,-0.768910209
0.916393574,-0.782293458
0.937878411,-0.802650558
0.93966883,-0.778523374
0.653560764,-0.495350938
0.692692839,-0.418580425
0.677158123,-0.451452961
0.716083589,-0.440715095
0.693183919,-0.379358966
0.717998921,-0.406418341
0.693211814,-0.333835064
0.717157288,-0.282842712
0.679357084,-0.602273876
0.7033668,-0.63759526
0.68629102,-0.559059678
0.684630227,-0.522514775
0.743110446,-0.633397231
0.760929955,-0.675833202
0.792221333,-0.705943706
0.893190565,-0.757429704
0.861045739,-0.741990653
0.826796274,-0.727471598
0.92682533,-0.758774315
0.915256675,-0.73738349
0.954042074,-0.761779369
0.963245553,-0.787561718
0.703321497,-0.48830604
0.750172542,-0.462421452
0.752616189,-0.416169981
0.743944073,-0.36738761
0.756493435,-0.317339807
0.781535097,-0.631668887
0.723304644,-0.587316192
0.721928445,-0.532707513
0.764546876,-0.600775462
0.801220422,-0.666353169
0.823513947,-0.692046744
0.813414079,-0.634791713
0.892477905,-0.717898203
0.857339845,-0.699980671
0.921389607,-0.717577214
0.942399966,-0.735238015
0.969008315,-0.744861538
0.983102965,-0.765724864
0.753717722,-0.504112926
0.790193914,-0.432754874
0.790103187,-0.471999826
0.797099997,-0.387699091
0.824177362,-0.409991682
0.799994678,-0.346407089
0.805025862,-0.596362326
0.769758331,-0.555132672
0.8433633,-0.658530824
0.839868463,-0.618663679
0.843363957,-0.588120327
0.914159587,-0.698463411
0.889814262,-0.676780747
0.940128691,-0.706188476
0.970040381,-0.721295627
0.995654063,-0.73926196
0.800561639,-0.513115941
0.821366741,-0.485731561
0.829366985,-0.448033929
0.85836125,-0.412360372
0.845864664,-0.369110144
0.827604663,-0.551728248
0.867976491,-0.567007836
0.879947191,-0.636586678
0.875300165,-0.601010846
0.927416731,-0.676020417
0.913995272,-0.649985022
0.965365255,-0.68910336
1,-0.710102051
0.840819188,-0.509990415
0.848656941,-0.476559134
0.873064914,-0.446558726
0.891728116,-0.415199256
0.887246591,-0.383779453
0.86829626,-0.532162125
0.893190787,-0.550139551
0.902303242,-0.57922884
0.918341645,-0.616457718
0.954605726,-0.646630747
1,-0.67438284
0.906017505,-0.437440111
0.879014599,-0.491032121
0.904441589,-0.463323901
0.922473207,-0.420021436
0.92,-0.391918359
0.90297886,-0.522069985
0.925497474,-0.550866809
0.950389122,-0.592444815
1,-0.626929077
0.925283776,-0.44516053
0.916898071,-0.490437666
0.927197375,-0.467115172
0.945426002,-0.429104394
0.946383841,-0.401305967
0.938464874,-0.516384469
0.965657958,-0.544933193
1,-0.57287079
0.946146977,-0.453958168
0.949291131,-0.482700346
0.962218368,-0.439376458
0.968271298,-0.416829283
0.972997071,-0.507432265
1,-0.525489073
0.968574394,-0.45973829
0.977364949,-0.48039821
0.985246638,-0.437619744
1,-0.489897949
0.996078829,-0.462169647
